,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02
2308.TW,6.527650917755109e-05,7.356362614725609e-05,7.222649152567766e-05,7.711746661142027e-05,7.354205047028464e-05,7.815649800850375e-05,9.225183017456277e-05,6.663854462098796e-05,8.655685446757499e-05,7.055549948959798e-05,6.669826052922038e-05,5.924254421634335e-05,6.375988458506242e-05,6.423826903958284e-05,5.494266074303937e-05,7.34221671805509e-05,6.498094169938311e-05,4.932782007217407e-05,8.327901917414698e-05,7.311069804524453e-05,0.00010717509179533888,8.726650552356482e-05,6.559384434182865e-05,8.448092422803147e-05,7.730635199850788e-05,0.00010634412168090825,0.0001333110340790549,0.00011220196625345764,8.486458229512778e-05,9.870318635510327e-05,0.00011222435850336373,0.00010144855113508147,0.00010056289999760139,0.00011008095477678139,7.33580818786862e-05,7.338093552408873e-05,5.920088624210796e-05,5.967082641782253e-05,6.287952407102675e-05,6.105585887265806e-05,7.060233526830968e-05,6.818187217684038e-05,6.766337719427095e-05,8.303882995782997e-05,8.031924449061989e-05,7.867569169487058e-05,8.05252611783433e-05,8.314719604013392e-05,7.036298311583658e-05,7.909268615515809e-05,7.246392316004687e-05,6.135270305249612e-05,5.9785212933750796e-05,4.810893780008118e-05,5.225644607943464e-05,5.1816430765135056e-05,6.717673934480206e-05,8.03694794372239e-05,5.311480484229872e-05,5.659865637189499e-05,6.284575638360873e-05,5.670826551405538e-05
2317.TW,6.546804515492845e-05,6.497783082448997e-05,5.8870311465829084e-05,5.0058659950510656e-05,8.634808180464449e-05,7.471270064911742e-05,7.562388254056845e-05,8.509196379162312e-05,8.54291871882241e-05,7.234565297905363e-05,6.346901074664203e-05,7.670771018129826e-05,7.239556119495414e-05,5.9149893842630356e-05,5.579739232219746e-05,7.617586086457657e-05,6.510091596334952e-05,5.311146861528591e-05,5.944961861387078e-05,5.603805129445937e-05,6.357842231896316e-05,5.340467216238811e-05,4.383827084335108e-05,3.464855323005352e-05,4.6340424065453184e-05,8.318800578137095e-05,0.0001050640429911788,9.330078060439744e-05,0.00010332056454119689,0.00010261925628746048,0.00015880749243347113,8.431793687128692e-05,8.218194485602775e-05,8.207300128278322e-05,7.723881889099136e-05,8.046196944205068e-05,7.015398496667503e-05,6.269544385727722e-05,5.5442578466785746e-05,4.17536604546438e-05,3.397137746114997e-05,3.690378864913872e-05,2.7926103059868202e-05,3.117440319820458e-05,3.6654015319794395e-05,3.0624576679145534e-05,3.272466260856529e-05,3.300383323377145e-05,3.3525931453522326e-05,2.8222480671024307e-05,2.9486950261239358e-05,2.6769093615645926e-05,3.107261648378836e-05,2.3882450814449223e-05,2.3719734892727274e-05,2.3862351377426392e-05,2.9093808629741225e-05,2.5878388426525036e-05,2.581095556577459e-05,3.0690211202198226e-05,3.835718750640076e-05,3.210286849395206e-05
2327.TW,0.0006748803666519162,0.0006015982017598963,0.000555321861586054,0.0004791499993845107,0.000408321844194529,0.0002882122043540017,0.00020739132391160941,0.0002048541601379475,0.00020870255682692805,0.00022616915130790473,0.0002562275626684262,0.00017059579652037746,0.00017829419924756906,0.00021199078723025403,0.0002623060583927407,0.0003206779713315773,0.0003561972936378466,0.00034302389640606935,0.000345879040374669,0.0002869741791180571,0.00026878547794756603,0.00029578543439359,0.00020698508098851258,0.00025503524486364756,0.00019142935178394942,0.000161896773820053,0.0002274542653131336,0.0002060412558804371,0.00011502674845056489,0.00011131502099894381,0.000164869004816771,0.00017260328930143157,0.00016295621004124806,0.00017465774673626662,0.00016928720503201337,0.0001482478409761438,0.0001436494691944247,0.0001341760680295542,0.0001286781491928352,0.00013102705810105224,0.00011637572791155504,8.45342769782245e-05,0.00010472173158339958,0.0001427237241657237,0.00011518050975368422,0.00014118060940765108,0.000138336055753293,0.0001467208145789729,0.00011929705205335838,0.00015927656196900946,0.00014208958778430588,0.000161212139635377,0.0001442604221361084,0.00013018842547671684,0.00012886343344978995,0.000127782674965155,0.00010951062743469505,9.194858829382981e-05,7.612068100347985e-05,6.122527321887455e-05,5.651705794485603e-05,6.0826274187360814e-05
2330.TW,4.527060236841983e-05,4.411173143958858e-05,4.100651512256777e-05,4.223094172949175e-05,4.487315941630958e-05,4.1536400504902256e-05,4.224126972061993e-05,5.533202298873265e-05,4.001934014773896e-05,4.4254525601391925e-05,3.474561417951988e-05,2.7548696698435177e-05,5.085108480257099e-05,4.289749620942577e-05,3.4161974528221616e-05,5.022554059169841e-05,5.190892928460007e-05,5.3667806819068796e-05,5.3979649174191866e-05,9.099528277179412e-05,0.00010386457747055807,7.580725767119284e-05,7.549454163869591e-05,8.962888253955396e-05,9.59874524354551e-05,8.365659054051779e-05,0.00010123740361351438,7.948631672426074e-05,6.733438515185582e-05,7.274278121121498e-05,6.596815844215171e-05,4.488355241994333e-05,4.331102857187579e-05,4.604718349632553e-05,4.0644083783534234e-05,4.2463634161768816e-05,3.4366757869730774e-05,3.201499787987915e-05,3.84200342300574e-05,3.112591610000013e-05,3.3518332186671155e-05,3.591762924157065e-05,3.4030000749669964e-05,4.202489252616763e-05,3.494186511892654e-05,4.420079957240464e-05,5.4707693012324355e-05,7.437081476011908e-05,6.0143390391483704e-05,9.511535083350331e-05,6.49127634948468e-05,6.208286269954108e-05,7.138304339188055e-05,6.874274017950634e-05,5.6283590757905596e-05,5.890755985717428e-05,5.090699075895876e-05,4.407407735340467e-05,3.8178578053754006e-05,2.9335072004660914e-05,3.169171823541112e-05,2.7535728568909613e-05
2345.TW,0.00029842142869290533,0.00027067683980423345,0.0002220400619927657,0.00023112156015835653,0.00023560049831155378,0.0002057885586520618,0.0002246371981662915,0.00017682341263560006,0.00018709211315994024,0.00015358903480493808,0.00012314505721765202,0.0001506991293515138,0.00014306361415064976,0.00015288188081981815,0.00014316301460202605,0.00011425783263315043,0.00018838731850474172,0.00014493227421027727,0.00017450609073336358,0.00016094444372911484,0.00016984672345436635,0.00018577898897442996,0.0001616338454108382,0.00018620142174214827,0.0002145225580496653,0.00023661450047096457,0.00019871912394224647,0.00013460665392131015,0.0001593785127601629,0.00011533510010612705,0.00012262745748492369,0.00010510861675022456,0.00010899065994778671,0.00012512159016581957,0.00012285974702591878,0.00012288794644936595,0.00016939545516296583,0.0001542993905469813,0.00014789555941670636,0.00017881541018969493,0.00019725949459788864,0.00018341552393739713,0.00017381208260532327,0.0002456542027321321,0.0002060397636762526,0.00023297496741313102,0.00028520944340845863,0.00019881868323519397,0.00021787165811506425,0.00018969865631312247,0.00023459510569016245,0.00017234638393118408,0.0001837102864111361,0.00020217182811519644,0.00022806065712023372,0.00018828120515445912,0.000219106015796924,0.00020439052209500762,0.00022107558336218502,0.00021852650812779535,0.00017309080407772946,0.00019860309731815247
2357.TW,3.607043163253201e-05,4.915424969821869e-05,4.917727280169791e-05,4.54407365240702e-05,4.665835159703582e-05,5.9925954187531085e-05,5.432310745893777e-05,4.2271736797737665e-05,4.270660779665279e-05,4.975837473714873e-05,4.6557690683118807e-05,5.3254397038235767e-05,5.101737923708628e-05,3.3262292023528623e-05,4.407496862962464e-05,6.0512155423742255e-05,6.40400641151644e-05,6.161641000060553e-05,6.692761414252308e-05,6.342659340868215e-05,6.385847179569355e-05,7.044091500582219e-05,5.541914870675915e-05,5.498639815042029e-05,4.835178219966212e-05,5.670257253868421e-05,5.856379896520146e-05,7.824589390228694e-05,6.292306872707266e-05,6.515585325452389e-05,9.587577960281148e-05,8.723431801746128e-05,7.845577471759443e-05,8.303586799512884e-05,8.368047098095634e-05,7.771035616558852e-05,8.287438150107553e-05,6.353868244636643e-05,5.552937848751829e-05,3.278976732173501e-05,3.0469590851373334e-05,2.8326809835325914e-05,4.0030335901272856e-05,2.972381322701808e-05,2.9089553437744704e-05,3.199747432754849e-05,3.6486769436358916e-05,5.5881747654281255e-05,4.2084797853987277e-05,4.3958381452246256e-05,4.259780798202975e-05,4.812802603854416e-05,4.5642931672378875e-05,4.760994085817495e-05,5.5123287528236016e-05,7.658816735960726e-05,0.00011408938706640478,9.177815261738808e-05,8.59896565633686e-05,0.00010330217251046381,0.00013508337176345355,0.00010418076234998713
2379.TW,0.00014303790489017025,0.0001558919405266225,0.00013628788058720132,0.00012422600571253744,0.00015820447153845385,0.0001810950418636319,0.00016662862679001018,0.00015298606793009105,0.00015632280726840859,0.00016266912745814527,0.00012012108453225211,0.000113494322369615,0.00010486560345173667,0.00010439962834577106,0.00010986932595418991,0.00013049219203535372,0.00013255974226131613,0.00013931537414625718,0.00013943112127727484,0.0001491072782651768,0.00028296327776908617,0.0002727971783917183,0.0002064449799720957,0.00018872998700551535,0.00018405855530933448,0.0001973154914863773,0.00019220909005328426,0.00013532004869888924,0.00014536163787994547,0.00014855873037343125,0.00016391191583439604,0.0001539594753152506,0.00013547496519673217,0.00012591556932559176,0.00013770749818668224,0.00015452665758425071,0.00011287923047807638,0.00012796293804146513,0.00013749537698875717,0.00012968736549653253,0.000125712403689529,0.0001247164264961776,0.00011571436416780427,0.0001089761230539441,0.00010168020763185378,0.00012033269345547167,9.927290968722489e-05,0.00013766007800153498,0.00011567337088971463,0.0001306006108444602,0.0001847470636782431,0.0001813915920295049,0.00015495181355601576,0.00013026788122507578,0.00013046280979145774,0.00010662134138546071,0.00010064934770077207,0.0001159749418399156,0.00010424079016797763,0.00012833276145267968,7.822127083507872e-05,7.014124495631504e-05
2382.TW,2.8787211709557072e-05,3.530257739657794e-05,2.9822674483196904e-05,2.8396048623598736e-05,3.300768443085719e-05,2.9836800485253004e-05,2.6545594114792675e-05,2.4985446918019853e-05,2.7678469577224535e-05,2.7424016151299665e-05,2.612772568142245e-05,2.9728442596412832e-05,2.9674456361887225e-05,2.8953410589169305e-05,2.9696096523822672e-05,3.52475404605873e-05,4.456495139731859e-05,5.311974568160189e-05,6.025639086907923e-05,5.376084333904882e-05,7.608644248010379e-05,7.05355036176327e-05,5.847646544992111e-05,7.020272250910275e-05,6.84027828693421e-05,6.580194847077317e-05,5.7494758410737744e-05,6.215003166667565e-05,6.976803739547967e-05,6.371638370940907e-05,5.138632051779891e-05,4.655548416429776e-05,4.501577998116996e-05,4.2245065232010805e-05,3.812252902385353e-05,4.139972505488087e-05,4.464031216775537e-05,5.104606634498601e-05,5.7214108036096445e-05,3.436751464402655e-05,3.6489093612304875e-05,4.832596306659362e-05,3.660538241720986e-05,3.9703244829159634e-05,4.586310214704999e-05,3.9762708391820914e-05,4.79463135693287e-05,4.222439166284578e-05,3.444789468272019e-05,3.223257076542183e-05,3.2085477112909736e-05,3.772747540050172e-05,4.88979916954751e-05,5.491911060458867e-05,6.580163990649655e-05,0.0001285372869374861,0.00024322774933119775,0.0003500547670234914,0.00034716586866247325,0.00032479790345576613,0.00033585791338501596,0.0003687085149901524
2395.TW,5.5264006480793724e-05,4.1555686552226824e-05,4.087533426714389e-05,4.922563609903983e-05,5.600340804226591e-05,6.89435845349919e-05,5.914991226977378e-05,5.592834282339367e-05,4.930403953997744e-05,4.377905160291466e-05,3.846867274476132e-05,3.25305223470703e-05,3.2931792161492754e-05,2.67202485366635e-05,3.5737538085508523e-05,3.49766798937054e-05,5.664735267899176e-05,5.5904593947068955e-05,6.29905712733285e-05,5.058206114532967e-05,8.108523942155139e-05,8.802188985281742e-05,7.950653140555393e-05,6.839612727734994e-05,6.853510580135582e-05,8.293755152535126e-05,8.32549292995276e-05,6.447275862287435e-05,6.261944342078646e-05,6.508796348043792e-05,7.540991193810098e-05,6.672613167730031e-05,6.44735335903706e-05,6.621592702410825e-05,6.259839393612194e-05,7.540015094941306e-05,6.743821358077088e-05,5.8672177299713014e-05,6.167206972928279e-05,7.411128221725112e-05,5.870187315045902e-05,6.060270359215229e-05,6.20473707892585e-05,6.473397372790864e-05,6.137577945899507e-05,6.267063236120834e-05,5.440803721485507e-05,7.1069473156989e-05,6.529989213950504e-05,6.653612785004334e-05,6.0347218405399225e-05,5.838031894803128e-05,5.405231884428681e-05,5.105820356293597e-05,4.856911208958891e-05,4.999537823265108e-05,5.8691972468096925e-05,6.031376829089985e-05,6.22462746025997e-05,4.719692593923957e-05,4.206832311728037e-05,4.56835795869562e-05
2408.TW,0.00017274699859827464,0.00017332865020713373,0.00016798948532603032,0.00017019693130169208,0.00016956308270065648,0.00016885631909620578,0.00015110742135998926,0.00015787451145682986,0.00016293331016539335,0.00016014687307534263,0.00015147904792575708,0.00013270747722555064,0.00014129824583867615,0.0001277741364879812,0.00012090415899772421,0.0001604079892141874,0.00021520290222868342,0.0002259303880876223,0.00020958886875793603,0.00017515894259670804,0.00018791352735675272,0.00021971709895441836,0.00018766460071246952,0.00023090162715425723,0.0002444069676283877,0.00024297551401188865,0.00024370665212732496,0.000186115956169045,0.00020461448203107526,0.00025330957577639033,0.0001572797699562018,0.00014904699853856171,0.00014158625101577937,0.00012495174305210662,0.00011419830928503753,0.0001160671717139058,0.00013404203818974058,0.0001245922485054331,0.00012579375767145495,0.00010073756668384789,9.52718522515014e-05,9.46583094962504e-05,0.00011027728603875879,0.00012159057967754683,0.00010774928437197928,0.00011462866819326338,0.00011185993261237756,9.491319599296748e-05,0.00010492607016312548,9.863899369900791e-05,8.77280538097491e-05,9.429200735021111e-05,8.538350228074889e-05,9.072447448682442e-05,9.782926286583049e-05,9.190895722180432e-05,9.025722909417211e-05,8.458043567768385e-05,8.0232967336145e-05,8.49913928504671e-05,8.574426341350861e-05,8.354506696111596e-05
2412.TW,9.348598296703251e-06,1.0189577946110501e-05,9.941208235895307e-06,9.544857883442196e-06,8.934030510101933e-06,8.85231250369124e-06,9.143705261375088e-06,7.561845250721724e-06,7.351903772874714e-06,7.689145209786243e-06,7.522949999955356e-06,5.2280913409436e-06,3.812760333270827e-06,4.45029243224593e-06,5.145840304722127e-06,5.0687846429198715e-06,5.667065100628021e-06,5.374359627459648e-06,6.7081226744892895e-06,6.429705701900492e-06,6.592123815185212e-06,6.857674611294688e-06,7.023155102786621e-06,6.7481592227288665e-06,7.405581956374834e-06,6.885660198623306e-06,7.126536905963725e-06,5.81790814322169e-06,6.298899896105779e-06,6.435088611299862e-06,6.89325025424723e-06,5.524659267655091e-06,6.705573864511906e-06,6.557383410582893e-06,5.35353494435027e-06,6.4452909552074725e-06,6.818298000805151e-06,6.089741835166437e-06,8.828544324878715e-06,7.645971609182469e-06,6.590102792679757e-06,8.446940157369746e-06,8.728296571889998e-06,1.0301024364893898e-05,1.077860356261624e-05,1.2325218275881976e-05,1.0596556087362684e-05,1.2842585303769537e-05,1.3521437262356363e-05,1.5212530156638134e-05,1.418499593416082e-05,1.61255853105141e-05,1.533187294204731e-05,1.413759207197952e-05,1.4270947550353773e-05,1.216045275988794e-05,9.899208572249959e-06,8.456624280541803e-06,7.87909822001504e-06,7.145231209770327e-06,6.814377206187179e-06,6.185842550324017e-06
2454.TW,9.329742808436502e-05,0.00010407793408232089,8.509498278830455e-05,8.294887781057864e-05,7.685386828816364e-05,7.447854387739665e-05,7.185198442553326e-05,7.314233091899008e-05,7.664702658216995e-05,8.702208804966455e-05,8.946429211572925e-05,7.342065055864088e-05,6.570428339090274e-05,8.806119663953241e-05,7.853065694997778e-05,8.873854101807727e-05,0.0001467206684603919,0.00016331866923156459,0.00016392463050561687,0.0001790331792576792,0.0002775870508094941,0.00022155360878984776,0.00020249481021857173,0.0002236121958321591,0.00018882493643534578,0.0002323542752993508,0.00024105939317298653,0.0001521015894168124,0.00017596659319869343,0.00019786567014326716,0.0001437973293600808,0.00013802148816697017,0.00012780584418897232,0.00013132598938539399,0.00013478859287087815,0.00014073799783180895,0.0001485045338457575,0.00012108137576965635,0.0001244106058448448,0.00010716353543010024,0.00011937241088338821,9.358642497232545e-05,0.0001395238667074387,0.0001066224739768688,0.00011617406661652988,0.00012159136716211796,0.00015096271283537372,0.0001377306492720148,0.00012458143748544532,0.00012036698262141031,0.00010908666371733674,9.651515319086872e-05,0.00010748560424461337,0.00011810502572388097,0.00011027901058178184,9.175285158598117e-05,0.00010003331130348063,9.592406579748333e-05,9.36894309963568e-05,9.204723236444086e-05,0.0001131759487464592,9.468483487165414e-05
2603.TW,5.423724172669521e-05,5.174598037203226e-05,4.325740186321489e-05,4.2621499509829594e-05,4.6768644931530506e-05,4.979372068047488e-05,4.539247420570582e-05,5.00770553530469e-05,4.4521643150168e-05,4.338876152171807e-05,3.3002699136759e-05,3.9233323351751166e-05,3.6499236616787515e-05,4.235795839682746e-05,3.9862155490725356e-05,5.6120862367342607e-05,6.848410960311554e-05,5.8950010914726665e-05,7.236094206037875e-05,5.913046120478251e-05,0.00024805300194378707,0.0001404525424456713,0.00014800802994038688,0.00019992963061888795,0.00029408704378964,0.0005533841719635145,0.0004833288877919884,0.00048330020640895746,0.0006984486079906778,0.0009693931036557958,0.001084955297027734,0.0015599512344698708,0.0012677741327496723,0.001135479060929464,0.0012138386308081575,0.0013638858189673226,0.0011090747523574253,0.000913205555160458,0.0009133805639272452,0.0008521929882739173,0.0006751469221743336,0.0006850018250629946,0.00049005415354257,0.0003874004219699359,0.00046299989213899773,0.00040556499547999707,0.000414724029588083,0.0003342705711513702,0.0003372871682351321,0.000377967309852206,0.0003216266838292336,0.0002670918590948139,0.00017751653022585648,0.00016317996901017896,0.00014486856653877041,0.00014049342869758638,0.00013097387230812877,0.00012383438017550847,0.00012303609233611988,0.00012446698169837897,0.00015712418743267642,0.00016892853999723136
2880.TW,9.738397798207103e-06,7.76421496277212e-06,7.574195178218547e-06,6.43517713190644e-06,7.1068743922009534e-06,6.922846478775589e-06,7.386882566506728e-06,9.421824013661922e-06,8.752718640573562e-06,9.208690272257317e-06,8.799576777501118e-06,9.525121037281392e-06,8.278182707683651e-06,9.170596023354703e-06,8.941225993572888e-06,3.37784423410807e-05,3.4594086413227175e-05,3.865322779439205e-05,3.498287485296352e-05,3.334895165951073e-05,3.4589118172712864e-05,3.2449297031597066e-05,3.339888357283687e-05,3.807417468280007e-05,3.9479340144103624e-05,3.68289896807796e-05,2.993629919525347e-05,1.558998332835091e-05,1.5655433261663168e-05,1.8865754460868684e-05,1.916596096663227e-05,1.8525832893418832e-05,2.0409207635264655e-05,2.5554967671242116e-05,2.2836409495937447e-05,2.16086137129163e-05,1.8295657086506175e-05,1.9812330840467692e-05,2.155501754083631e-05,2.5139377207981993e-05,2.7990334350553945e-05,3.290386247153998e-05,2.988905768716502e-05,3.3144672831479245e-05,4.365123908149447e-05,4.1555369006512274e-05,4.813940371976821e-05,4.989084665350939e-05,4.630566653553062e-05,4.356483346967852e-05,3.739483494180218e-05,3.160519917124654e-05,2.629381328327982e-05,2.5984896759446588e-05,2.0941601258336557e-05,1.6757902722656682e-05,1.5363512805790024e-05,1.492458096735614e-05,1.4476377237432223e-05,1.31627453792882e-05,1.2952269774306002e-05,1.292177336134136e-05
2881.TW,2.5628959586910148e-05,2.5571005051346507e-05,2.3753263217875672e-05,2.6493237423454254e-05,2.3652274073828848e-05,2.4333324980210727e-05,2.880849308754741e-05,2.0427419762494328e-05,2.161250749456362e-05,1.8990715369279265e-05,1.6426045152461026e-05,1.641690856935719e-05,1.38468155638322e-05,1.4936559968336312e-05,1.3264319755381316e-05,3.3463684712075024e-05,2.3377295599878214e-05,2.339473708042639e-05,2.5162122005203457e-05,2.901042503163195e-05,3.736605076322212e-05,3.4078280702077225e-05,3.177343027836597e-05,3.515980855761876e-05,4.69388026575585e-05,4.229774497417076e-05,4.2245635844719724e-05,3.4088464135448e-05,3.6895090250404696e-05,5.499678050579313e-05,7.204450751073885e-05,7.859199146911438e-05,9.135196678889596e-05,8.553110010665588e-05,9.218698604232955e-05,9.004187930509145e-05,7.912673530475143e-05,7.380321641747103e-05,6.930529984578133e-05,7.129191673158735e-05,5.18183945457976e-05,6.411840587227818e-05,5.9155483871364063e-05,5.9192832554202586e-05,5.523299832833926e-05,5.194108062159817e-05,5.6524081758199836e-05,7.315078121003988e-05,4.7381129776919014e-05,6.055140466305134e-05,4.528578494121238e-05,4.812931951683401e-05,4.659214296370158e-05,3.581282805791947e-05,2.719769758680607e-05,2.783629388419406e-05,2.9312470043762884e-05,2.3203981761775542e-05,2.297647485635176e-05,2.438606140901514e-05,2.0297635689531442e-05,1.849771331232177e-05
2882.TW,2.311242693563197e-05,2.1029206666264547e-05,2.4170193611408597e-05,2.975098915791747e-05,2.6466497252245294e-05,2.4770298601029023e-05,2.4218649771748055e-05,2.963933509185335e-05,2.102360211847787e-05,1.759492650727773e-05,1.7094145487900193e-05,1.9240301755119778e-05,1.916387512728482e-05,1.658177609224372e-05,1.7056961752242513e-05,3.606108271864823e-05,2.369886171818887e-05,2.2639811311354996e-05,2.2336118771403334e-05,2.159522092871345e-05,2.8340567664399092e-05,2.2779785063376215e-05,2.016752760230839e-05,1.991190393282127e-05,2.264943012526801e-05,2.1865284481621123e-05,2.5821515804328535e-05,3.3338204351009806e-05,2.4695100054533933e-05,3.810983976507782e-05,5.740792225084341e-05,6.562625012404706e-05,6.262381791930806e-05,6.552059704055952e-05,6.437677895655264e-05,6.712816556597777e-05,6.960526233787501e-05,6.75296265208889e-05,6.38695812480061e-05,6.620660457967462e-05,4.911906878604159e-05,5.634994217296534e-05,6.240656915989098e-05,4.458834538882532e-05,4.692385307087422e-05,5.372827486335808e-05,6.246232985131823e-05,6.749390513792913e-05,6.334254841367163e-05,5.366714665116084e-05,5.76975875614862e-05,4.893068247734817e-05,4.329346598070101e-05,3.347807502864652e-05,3.3559160459460025e-05,2.8684565580169943e-05,3.112207288062942e-05,3.1568941230122576e-05,2.4501005951650842e-05,2.1261842008874237e-05,2.0906736438994933e-05,1.9859844872399778e-05
2883.TW,2.9173723774500938e-05,2.6415325016899916e-05,2.717243692316264e-05,2.0611458364013018e-05,2.0483369709340453e-05,1.7737798747925294e-05,1.763474923004497e-05,2.088467746571814e-05,1.5944398255467906e-05,1.3623249868316382e-05,1.0745315682086298e-05,1.4247780480603719e-05,1.3601766480076475e-05,1.3555262255530069e-05,1.2882146828964361e-05,4.84991624622119e-05,4.081090352261205e-05,3.2982586783600534e-05,4.4261069772733925e-05,3.710287020278743e-05,3.950165733486647e-05,3.609388743763678e-05,3.5580564710481645e-05,3.607963706525308e-05,4.2072745894390455e-05,4.956015701310932e-05,3.970215246061653e-05,2.295755922945488e-05,3.5520937816527654e-05,7.244189132977162e-05,7.374989245521697e-05,7.878310708841896e-05,8.042121936752082e-05,9.39954623678169e-05,8.334042647453093e-05,8.329445324678923e-05,9.085064199779169e-05,9.24140871844818e-05,9.42556639614321e-05,8.392489303621818e-05,7.331101595309706e-05,8.389915772025144e-05,8.123523717794782e-05,8.227349836062138e-05,9.08951190074744e-05,6.819513855502383e-05,7.73679936715221e-05,9.443430428475632e-05,8.689327951360719e-05,7.594611459286922e-05,6.222882529060638e-05,4.7777004079934056e-05,4.5593862707483605e-05,3.9781172806067176e-05,3.452854779834257e-05,3.310225388163666e-05,2.6883855177672813e-05,2.6437350127728782e-05,2.4200129153055226e-05,2.6186937129374975e-05,2.5593052110930724e-05,2.7365321154312575e-05
2884.TW,2.2369660701402756e-05,1.7423158255447588e-05,1.669580989687553e-05,2.3274792730188612e-05,2.0191540670417854e-05,1.738397108084827e-05,2.1180515191541027e-05,1.8008170591274567e-05,1.9425295590473666e-05,2.4205690475371733e-05,2.263603853878106e-05,1.9848945984269004e-05,1.6148459814121815e-05,1.8203679112469427e-05,1.957039199692932e-05,3.757498198995598e-05,4.5190203084242415e-05,4.187513240985975e-05,4.3736661564583215e-05,5.189249803288852e-05,5.079620158854356e-05,4.784981439726169e-05,4.778633036555211e-05,5.064882439295711e-05,5.136273328185081e-05,5.939168618369085e-05,3.907395207839e-05,2.5317179097942906e-05,2.2751626625342177e-05,2.1566316633286566e-05,1.767929329109674e-05,1.3831523675226103e-05,1.5160190128643991e-05,1.7558858531780414e-05,1.5042587526417133e-05,1.5750972448262086e-05,1.3098911239171604e-05,1.3960099860925366e-05,1.574793843238053e-05,1.922518546674645e-05,2.6514909230873413e-05,3.285474026020951e-05,3.508571732878162e-05,4.0989516143466485e-05,4.681733050363293e-05,5.074982716372388e-05,6.87798882481954e-05,6.786050396338611e-05,6.870136989082114e-05,7.03817569852499e-05,6.361452345218286e-05,4.923165156806807e-05,4.079772006638735e-05,2.940124499241211e-05,2.9395714272774613e-05,2.964713234135605e-05,2.3028934867217135e-05,2.0460057426865317e-05,1.631560701311926e-05,1.8447253913562896e-05,1.7666680237112162e-05,1.3081410416943405e-05
2885.TW,3.390392656058863e-05,3.213126150790293e-05,4.0229894014755825e-05,4.1864965717522054e-05,4.41637974744784e-05,3.224811167180781e-05,2.9860195349364037e-05,2.2009090014992854e-05,2.4883502023152885e-05,2.236890987675101e-05,1.884696255269196e-05,1.9738558127559248e-05,2.00885613408624e-05,2.0588137362277182e-05,2.08961116771497e-05,4.004690321281799e-05,5.659266564438209e-05,5.975663345392639e-05,8.610965837160617e-05,6.19810993067219e-05,6.986839666060034e-05,5.7195723418694845e-05,4.844327441210268e-05,5.198794785657427e-05,5.2288964445447534e-05,4.68156450099176e-05,4.585871934907844e-05,3.295424078781415e-05,4.324602428866791e-05,4.1536221060334355e-05,5.118406557023724e-05,4.4815089605554e-05,5.2787285570157813e-05,5.576141726184257e-05,5.2975559379904166e-05,4.6445364717244456e-05,4.544638084125857e-05,4.794690180003435e-05,3.529095062407015e-05,3.6544682506854094e-05,3.3401579457945244e-05,2.8173450161823958e-05,4.357196677640752e-05,3.383762059628365e-05,4.130486222243227e-05,4.002014849110251e-05,4.2305970924800895e-05,4.107587401728987e-05,4.163479707057668e-05,5.146116131632755e-05,3.8074436427094017e-05,3.208152569793223e-05,3.0373805920787817e-05,3.0140135389686417e-05,1.9550389473770903e-05,1.6954668220245725e-05,1.7800799149649557e-05,1.600289861201539e-05,1.703387762934252e-05,1.724574302427314e-05,1.6470779596127332e-05,1.646537443325703e-05
