,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02
AAPL,0.00021520013881008916,-0.05862918747794192,0.06966551868607788,0.06439320411357023,0.07144205474310579,-0.007355422687875901,-0.02275027161193642,-0.08476640436430155,-0.01011420888218224,0.03300841899563894,0.03536042616146779,0.06692068983806586,0.05557077338746854,0.08609625713488436,0.04149705367156059,0.0780054091766593,0.07624927248108229,0.04822080100143001,-0.08106917126745584,-0.04839982966226597,0.20042007794298658,0.01113695156281146,0.04018149651099659,-0.04676684473846873,0.013062293531036811,0.08634081171672396,0.062290976530067155,0.020113062744128468,-0.03262965785082743,0.024976711080042062,-0.04015499400807769,0.05131751257505277,0.019183457156824953,0.023804326561432824,-0.021441436532629345,-0.005651209732485178,0.06980990227418299,0.03573440797111429,0.01972679116282382,0.0035234004809722016,0.035467214108384056,-0.03016104230587776,0.007588539774846559,-0.016902501073937523,-0.004163450523600443,0.009618922955524356,0.007447123554589111,-0.06666239902283089,0.04702771556287492,-0.06037098600692495,0.06811549946878831,0.013103078482897173,0.04708265738415042,0.04770464204900394,0.013318712085296678,-0.003123963946761985,-0.01605838677430062,0.047962693023794696,0.04877567564002117,-0.04891230729425943,-0.036643227786992284,-0.016987057125570748
ABBV,0.010421922080348329,-0.0017771349583286823,-0.0017181767465204109,-0.028314322777935566,-0.02573993629898397,-0.012045040532823752,-0.02283203874336002,-0.00020011442555484938,-0.0420858828889883,0.008867864698916527,0.022137405486499447,0.12340541072206135,0.0225060765077128,0.034390781222319075,0.07316113603960117,-0.008117196442944171,0.01689526013680185,0.06252064262015884,-0.005130118729171361,-0.04772563580959557,-0.019190149956272867,-0.03288699714818866,-0.011021344171882894,0.01613510411613821,0.05643078774994232,0.0240388261945529,0.04195540558117627,-0.005759338703669398,-0.0015810609943211153,0.02209589627496887,0.013507129611572254,0.02336528400443436,0.009262364139153099,-0.0020012238340559865,-0.029537546558096494,0.009556474048477703,0.06532189580693369,0.040142583721400615,0.015494095006018851,0.08382551316181326,0.07059929616522133,0.029415642596535386,0.003934815516016562,0.028208463132885508,0.05105761299253538,0.04052765893632191,-0.02558839335605036,0.019234921779366598,0.06432326648293414,0.029809964390953552,-0.02987035875878815,-0.0028204369391860214,0.016088717732101496,-0.0019069266233010228,-0.009549085936140107,0.025725860252161156,0.010039462703742567,0.04753820919153418,-0.017858282719766132,0.014334473637852192,0.046474030449161756,0.0670090044689945
ABT,0.024441067410154192,-0.005322336029768035,0.026646100381246516,0.0445697526023325,-0.011985547180761369,0.01180871243410835,-0.00164792108731735,0.004295092203712902,0.011028235050122041,-0.01886916457378393,-0.007723463040102263,-0.010066196256297033,0.020630206969806837,0.01795003671584075,0.01200741971920766,0.007783035604525123,0.033988626824818804,-0.009626486881482856,-0.06894917123109875,-0.022149014000649447,0.04517750829062495,-0.05618903961851605,0.04175471371379074,0.023737586275073923,0.007163481378179803,-0.003025213182997507,0.059411962651797,0.04221326225213792,0.027707905316961236,-0.007318791841059949,-0.043742378650892214,0.0028016088379961284,0.03971066667938703,0.008371793620733358,-0.010074140562014607,-0.011326793376509051,-0.0396857109168315,0.024385434023946263,-0.007141423002664775,-0.007040016649797275,0.01567157288359333,0.005711156088360485,0.012076357822459978,-0.018270326778686723,-0.0005587846621836437,0.013873867208972615,-0.02358183809293886,-0.038602001334284174,0.019877418615725347,0.035050025063608686,0.036101012729779815,-0.0388892165904196,-0.05246643997099143,0.002822467628108795,0.001344334028123397,0.007023529454034196,0.004357701919235758,-0.000292096020562536,-0.0008223009075856905,-0.02314779262217796,-0.024555421702024814,0.03517889539462816
ACN,0.004713819071909208,-0.011696508156473818,-0.003699734021969765,0.0049871208112561415,-0.06652722968065716,0.015718417585877158,-0.017808588907182687,0.0009528979185514108,0.009071771845795204,-0.002507393052622853,-0.02767476459486639,0.013852986469539214,0.058323914394919775,0.012369377408176226,-0.032757627215128045,0.011022132891890758,-0.0017271163488964028,0.014079352435533392,-0.10461885669358488,-0.08376511504114997,0.0474671333682929,0.02555540046498113,-0.021334276082592377,-0.006914049427685503,0.02811609921456826,0.0725646863315451,0.03162230875551275,0.0182062269897499,0.02528237083907813,0.016445370246592893,0.009271019278754764,0.04462532357194063,0.04226966519158683,0.06083270685776372,0.01295651717004411,0.02421537987512868,0.021938326855399676,0.047064038436313876,0.02108231318713957,-0.004632676130686558,0.01921625405361635,-0.01029859783640291,0.03605970068053217,-0.020704954431405194,0.005869592600038368,0.03205707708969057,-0.011389579836822783,-0.02887945268523026,0.07656126563058742,-0.04258081420501368,0.043488550145377045,-0.012548257078525853,-0.032145130279516536,-0.008852335629619713,0.0065238178313012105,-0.0016675651550914475,-0.017514061374640233,0.03622185061766105,0.03278059680407592,-0.011155154367363454,0.011049455545304374,0.041406549866398586
ADBE,0.02595746220985762,-0.003994360866150737,-0.0024938463200096764,0.01615468627281328,-0.043383583000188485,0.009557491789950988,0.0003088039679645873,-0.004237353398668208,-0.013607451436112401,-0.033692826923212515,-0.03150486574326708,0.03342286165076782,0.05765841742141462,0.08022686549087761,0.006784345462509108,0.043968168168457646,0.058366577478163005,0.0035320394629574777,-0.04120196721935767,-0.06394093261924641,0.038786788775692,0.053984040437310005,0.02627846766872884,-0.040313344076675216,-0.032159650568336334,0.043387091812271086,0.04290884164747065,-0.007478540086599345,-0.016515246215715557,-0.03566354753013691,-0.0011439506749272895,0.05721013194880174,0.029208452822726626,0.0670299022491522,-0.02003622543628801,-0.007380074431539403,-0.0804778965997355,0.016069422848608884,-0.01166114672433778,-0.0037720087633569205,0.01686671330670868,-0.01113712512648798,0.015647707492297103,-0.062280579973453,0.009407839567493886,0.023480607125817315,-0.04429256862447315,-0.1323165335112879,0.08912597593782348,0.0022796001861245295,0.07801977091697662,-0.009151692817201245,0.031051437529997773,-0.01681779209947264,0.056759028153778326,0.049963918214920064,0.012114461964150362,0.09083366542276855,0.0772881051453256,0.008668491567525662,0.030534446338128397,0.0005715658558014574
AMD,0.07093220945872823,0.06656787141460876,0.19665920806545178,0.2243447112846273,-0.0006283221475143552,-0.022465881380036648,-0.043590182116504714,0.2818107049630745,0.02318991073917057,-0.0030386133634686995,-0.00568804287864363,0.06672989178697115,0.10150567679450842,0.02647028026643011,0.04579600618895625,0.07672670442322761,0.12182738103776149,-0.019702086082915436,-0.030417862641696502,-0.0253528967276547,0.34297413160513385,-0.028307086601143762,0.09846310307107588,-0.04596095505235844,0.009807108557710824,0.204097392992016,0.06253252730611723,-0.002356083023187428,-0.0713948604494128,0.10043047235458552,-0.03299040920460253,0.03731167306705234,0.12835724964197656,0.046392220963980026,0.0045008908940974346,0.056899631062777116,-0.010620349425579665,0.11756260347969166,0.0580645129654632,0.03371015879707612,0.07263322345473913,-0.034099745005122056,0.07828015748741361,-0.057337846647243056,0.04952732557124582,0.09530249824484689,-0.044916259486357815,-0.002659648049351479,0.05417451488663824,-0.05612159925427571,0.1543982375655204,0.07291550002547482,0.09503561337774502,0.0970539206677229,0.13391953282976626,0.011534362836909194,0.05719366927007066,0.09017097687027752,0.12613412030568685,-0.021520415377246555,0.016815777185254985,0.15000777022050582
AMZN,0.03638828851127976,0.015516593968591237,0.0008403746486023815,0.013575848133562895,-0.021881352605556553,0.01863475611886474,-0.016015320254588156,-0.04092000842653044,-0.05181853126035818,-0.009721738758932333,-0.02856812480246756,-0.02207921250452121,0.007165379759241377,-0.0022553882655552042,0.0027781680391298544,0.033631657669255514,0.059608140827841334,0.014222558004324863,0.015887500247580125,-0.013110371744630325,0.0992501761709812,0.0077666993597318296,0.05399605850775007,-0.04395204377890943,-0.020114597343132458,0.020872111936023452,0.028647422502877756,-0.0023458975040683457,-0.01226153962659761,-0.00766942228792132,-0.026305413882852114,0.03936573271186604,-0.07378418364794938,0.05058873483637106,-0.022623079736611675,-0.001337415621745306,-0.02614248720663756,0.02289361140140321,0.03151264894441252,-0.009302804943311779,0.07847547075670103,-0.09058526924733466,0.0059404226595735,-0.05457698394879568,0.006115367483089684,0.07759086971099215,0.041485545266808165,-0.09203668698846418,-0.10072249840174743,-0.06567078187140406,0.05412421841108614,-0.015424424993660476,0.0209075590132996,0.06180243601150177,0.011329738640848156,-0.04229974448186276,0.024725302495015734,0.04804483519474066,0.05476646243801216,0.02676537228722399,0.033300096891531225,0.027137133910624285
ASML,0.0008526531574068769,-0.025266166081098693,-0.05489926230764813,-0.03965783729721136,-0.05518003261944254,0.02907725436957263,-0.023664974051643146,-0.040943164729812714,-0.015798828422218518,0.05004448369605915,0.043860666882056996,0.03273496309300937,0.06551835300019496,0.03396745542225547,0.07111592265367471,0.04619380730428699,0.04234391460668512,0.02808922333240151,-0.05959410316028504,-0.08604781245950845,-0.011654583765596308,-0.017433278490226158,0.04578506710746871,-0.004259062208300995,0.048611109697595585,0.13610887958785903,0.13025779694593712,0.07915632993183463,0.010143437980752044,0.013248732712017002,0.0015401515485696043,0.024175400719653767,0.09372912610523429,0.16746228415095846,0.04648586863097654,0.02871219335939676,-0.06725815683924159,0.06299758502942808,0.016150741983124415,-0.0315431635914288,0.04388785088526998,0.010406434935491881,0.04494172883841625,-0.11119912569203859,-0.006902633626495492,0.17581763618558607,-0.05199928761992884,0.03438249569016179,0.1952595332301067,0.03696744038135494,0.1704514944243991,0.004179432224753989,0.0639851659335507,0.03582152157633929,0.06602683624658914,0.07465394139088545,0.0032839498413702022,0.10764199809199351,0.06111141841017174,-0.0540817253821484,0.00450587279377704,0.05273201222313506
AVGO,0.00680116698638944,-0.038036002137678146,-0.05587499227185515,0.01852563303193293,0.008486490134443633,0.023946873203236976,-0.06412730683354942,-0.09174715619548189,-0.05209566912758489,-0.008270478428032307,-0.04504767365837801,0.03438073227685346,0.02059925122616517,-0.0298095800621262,0.016497406046284857,-0.010430652137777307,-0.010247643207492317,-0.030165367972027065,-0.1281087107288517,-0.149868596959776,0.0398223085971123,-0.005155730685364267,0.06828076092928005,0.03739494844079655,0.020488247502543154,0.06912195040397426,0.07312860434118965,0.06300775110154629,0.004414916761487807,-0.0171976521891875,-0.02287861181203533,0.00927578374329803,0.011360085557384462,0.04053375459308779,0.010562935156962248,0.0601573039578247,0.08147489941962967,0.06673465041018536,0.052413284003320564,-0.00038372964165084137,0.06018435707888193,0.004077054356146354,0.009508915933530766,-0.033655604699345,-0.01088170105751642,0.02494301803485905,-0.029566831391073682,-0.025872592018102974,0.07968315481930861,0.05593654393441323,0.07965332653223492,0.03647461987289745,0.03858206537395096,0.04726186436063491,0.09891598007854402,0.07151653653682623,0.07223062753943907,0.031869309359796545,0.05619121776307026,-0.0073224149126832686,0.033347265647293886,0.08003853107004848
BAC,0.0638789484675678,-0.036598183891647415,-0.01770721194416766,0.005665224634408908,-0.07702678852991787,0.03987051204157179,-0.025367356133864375,-0.047635009934194485,-0.059509798054594984,0.00392868057634577,-0.016040191106827063,0.017749357272283946,0.04450487887478304,-0.010066188271466471,0.029473959910848082,0.0009754361988942447,-0.017224707033470375,-0.020037911763403093,-0.15181713807137898,-0.18511471536458787,0.04932780886904691,-0.01872709561094409,0.014353427484020275,-0.009122953514286608,0.043088447332660214,0.08207022546222328,0.07240762832390174,0.08588224479120979,0.06753428501897735,0.07486705527464417,0.057690363741026394,0.006936375816800592,0.036872951045888995,0.0562347972190225,0.01213592539419332,0.05418091289165103,-0.01628139367346026,0.06849418065797071,0.0496483273064599,-0.01290065979009129,-0.005616322179025685,-0.07333674510021534,-0.00470443584406207,-0.07949893727939752,-0.00576452630597846,0.024295901935194795,-0.009848119997433158,0.0027913122805747165,0.07733733474261824,-0.021266073662901095,0.055683442051827174,-0.011932938989793479,-0.029408615943675217,-0.03483874907423751,-0.042659133251909585,0.0025550029903027936,-0.005561387766444093,-0.0015429713181994553,-0.028438694880695215,-6.604828953333164e-05,0.000748280324953914,0.01616156383976574
