,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02
1101.TW,0.06175350881362738,0.043903155898798805,0.041296631977614656,0.011130071955572625,0.024860983224441243,0.01929266490111402,0.030193173956212734,0.015273846380034192,0.008558763681216462,-0.013831973164167313,-0.0023090165502959153,-0.0051597669213774705,0.01471978501656041,0.030167857873922458,-0.013723846803079195,0.022246471612992712,0.002522129241594152,-0.0040637360553566195,-0.004481858541978565,0.01668053538273403,-0.0027062604393487625,-0.03687068262510133,-0.02150580485154267,0.013876272326920692,0.013093041088889762,0.023261849150155035,0.009311022501476718,0.01463689233378793,-0.009793838195945414,0.04852024888235848,0.03600989903289246,0.022048007129017232,0.05742220619312253,0.08900661005119738,0.05719781836395051,0.043451377626786546,-0.003593061317706492,0.018691344721127885,0.015088798858616203,0.004370118595622023,0.025718993738669812,-0.03068350978381887,-0.03608469370296888,-0.016193543523888777,0.03203683727087945,-0.052120715691522886,-0.06221927164046331,0.00583413118480954,0.029010882615412417,0.012151591466718408,0.007179439891129812,-0.007096846010573089,-0.057072016596075074,0.012234610713643006,0.0018311147488335308,-0.01231647424381417,-0.019172821397573855,-0.044300170487223775,-0.04747157567920764,-0.017699946041124424,-0.0504406426479797,-0.001727670475802313
1216.TW,-0.000422746344033788,0.029819104819013266,0.018684598410153526,0.0014956080723623679,-0.010374380992584241,0.020957874975799744,0.010279143324065217,0.0047038400437690595,-0.008890809596674253,-0.011016584706432572,-0.03733600675623962,0.03799007044233218,-0.004942528502395215,0.019444380045752725,0.02012482726936315,0.012300322763393707,-0.004441388067460734,0.013159473878094546,0.028641697031061345,0.0199094447193812,0.01693374725524552,-0.005108942669081041,-0.03456596649223824,-0.019455204678488196,-0.018763221615879497,-0.007467321848037229,0.01755866820127095,-0.013877108037813814,0.012970368041207941,0.00159133672337869,0.006452546449246571,0.014116773711485262,0.006657336228333758,0.009867904065253718,0.013852646741314908,0.019767662644068165,0.0060481992242553675,0.008198230366165614,0.003541421163161925,-0.008535313113272207,-0.007659105981765624,0.01968360852633475,-0.0016180895965141355,-0.006264352034656639,-0.007548121640628702,-0.0033664440482753305,0.026977326172204472,0.01171782849159924,-0.009152141225071521,0.008441734588327832,-0.0038211455852207297,0.023491128158321845,0.03382790751549872,0.03645503337000812,0.02425295476756781,0.0018418161877282945,-0.001200607389700039,-0.012635145403321066,-0.0076873520778134845,0.028766751772709563,-0.017663699392447916,-0.012755016124868988
1301.TW,-0.0018907679963279576,0.018853417578176455,0.01923467016266169,0.03440993101018565,0.008262990414911976,0.014036400020074233,0.0030993894021069785,-0.003125044082926812,-0.04289534578181506,-0.02457081481335875,-0.006890380711498739,0.024866673966183847,0.011664120691447727,0.018153161588833705,0.006704136868525706,-0.03051882032087389,-0.022542490147528092,0.024441364230363284,0.03297762277206141,0.009098199943663551,0.012174714496135105,0.016058518366745902,0.013891066243102424,-0.003697800826512311,0.0011540839388724444,-0.005411548554462268,0.020945872418767476,0.05213031595425105,0.014859722812141082,-0.0003266973714879389,0.0010853368564273777,0.0315742432899622,0.002421982883573772,0.020676432270481916,0.06042631814225261,0.02479658346832895,0.036200293603217686,0.02970841439426402,0.01787397883121859,0.014402516317399389,0.011697665167618063,0.002308359985198012,0.01614832905917482,-0.006788471558508199,0.012488809951271615,0.021815775031605856,-0.04679794313904302,-0.006336371445531347,0.0005929067857758387,-0.007485815933723602,0.01142807456528069,0.0009435534996553902,0.021649226844612453,0.0016428185260747143,0.008471211114894385,-0.03597079661811662,-0.024746383816307675,0.005603277885724125,-0.012544829833074669,0.010350328295955068,-0.0201975735876264,-0.023281213657345666
1303.TW,-0.010328779222794168,-0.011367032900522994,0.009649498044712733,0.008675882350011281,-0.0001673220076735303,0.005379760534847282,0.0019399917466853519,-0.0003963228888137155,-0.04365713447705281,-0.02113974715144291,0.006581454454339181,0.02395461073737521,0.004882725096990435,0.009300066800814293,0.007500182273607357,-0.028538849215846818,-0.007353842368514118,0.04223594302761798,-0.0012587383734674281,0.0107291009325248,-0.08237635093284865,-0.07360200692729388,-0.017222519067651126,-0.012435800304973871,0.007260253951937591,0.0014062748493040857,0.015179807803407967,0.03495573038160533,0.0375649652944869,0.04601870431326767,-0.009792905262788454,0.04243799965838681,0.029160811059161604,0.012843419365050067,0.019148138630534318,0.00392191830737449,0.01106479148049394,0.013278395832768401,0.004733655473660734,-0.002002966852008629,0.015798979321188913,-0.00040224627129101297,-0.020357735409028764,0.02595033510400917,0.029453895690736365,0.003143124636742475,-0.00799696854763018,-0.061295645853978994,0.010480537018801493,-0.009330472943539643,0.011122720370337699,0.0006323324352642283,0.025242112585074892,0.01938636347353755,0.0127307410246417,-0.04006089626614784,-0.034925372719077474,0.01509405561804661,-0.01612597296350898,0.03631659517732262,-0.03239689361375938,-0.03478022871142159
1326.TW,0.018171539272586235,0.021029237116499244,0.0048251191817183185,0.025102691997430752,0.00551706351762493,-0.013325029223383852,-0.01030348512589064,-0.020045876684354372,-0.09239902098184613,-0.03040828747486245,-0.007790081240644624,0.008537289684366584,-0.0014511185314536256,0.017967995869381737,0.010227906802588286,-0.05101199552512325,-0.02917231481849775,0.03860580862223158,0.032944562944538236,0.010218183248036356,-0.007631842109005202,-0.005359864274071229,0.004897634181184955,-0.01866234875623083,-0.014715095524590572,0.004827515838038449,0.007883807173819304,0.040794446302375116,0.04110519848414526,-0.03545207535583476,-0.00852799811568211,0.020294601162720294,0.003971034946594288,0.01045108516025504,0.024725944960242774,0.015463478510347564,-0.014651247195748299,0.00906667489210832,0.005753478322030558,-0.001029733927655808,-0.00026783326857851157,-0.006488407340223831,0.031238506098582218,-0.007915731140606497,-0.006066245615350168,-0.008743987330647763,-0.003809568718394713,-0.015163763459804814,0.004859848254417679,-0.021477562457326654,0.003006921500054032,-0.01751438772631831,0.020403274101369058,-0.0027902695101777075,0.004659094260756505,-0.026731802071310387,-0.022983334240550643,0.04027777123037821,0.031122138497616275,0.01817210637133109,-0.013724624612354333,-0.02495959444691094
1590.TW,-0.0019422015179934738,0.07842079638202878,0.11064686954845603,0.04632640072121091,0.08035458980022639,-0.03854837402289705,-0.06364911656646381,-0.04250850112220335,0.019704803588997514,-0.069475531807057,0.03183969642970012,0.09607319131024107,0.004953197293689337,0.011032965431258557,0.041517774815996264,-0.010602598614956263,0.05128288536204368,0.07193220224218722,0.015918408851235855,0.015682928644884683,-0.03605159125383756,-0.004961975859118433,0.010866210548582202,0.0929277642719554,0.08545454533559786,0.04149263117094526,0.10726942412609243,0.05462197572571547,0.009688750629868785,0.06318958551992737,-0.05845224391180408,0.10165467880379217,0.03741639540664914,0.043287260280578735,0.012293284373285796,0.02917450191777332,0.007063410996757359,-0.022246884490634528,0.015760855281941384,-0.01643961762803541,0.02185212095453309,-0.03910942095599703,0.022827229297252453,0.031200638502297567,-0.014815361595230617,0.010133734256646529,-0.03624855004010731,-0.01921589496574746,0.03577119256539559,-0.02992471941334501,0.04694401633610347,0.07249950325955312,0.12387711760491467,-0.05967430768548773,-0.045039392642388716,-0.016450026973039298,-0.04541949381572713,0.05980289711108104,0.11952510029080048,0.04830094919041461,0.07926116216696372,-0.02537229792943003
2002.TW,-0.011099668930035628,0.01193123113765769,0.026506621976239757,0.022058319788977883,0.005411711132886277,0.012339687762824797,-0.013486309907657788,0.001502291847785076,0.010984228470121338,0.009086912017477983,0.0004890506862502698,-0.009027493682452465,-0.017459058446420404,-0.013606210797648089,0.00020573530732576618,0.010307908804589521,-5.272313927338843e-05,0.010356375388582164,0.004406132665648671,0.019999315282278492,-0.009367902098192592,-0.03576810241228466,0.0023760310744438814,-0.011109948333868386,0.040103209984745807,0.014600315811394125,-0.006079669963709051,0.011593996460531754,0.25504873225655667,0.23276755858670142,0.018499482368795287,0.02160358573786856,0.00876565673348019,0.016119985501743695,0.06877679851776543,0.05514219122829381,-0.012151143678916326,0.006642038330419437,-0.009224125503150554,-0.05055458372803207,0.020220163660542467,-0.0036824962735677305,0.017754573489845115,0.014022858565165199,0.03402547890335836,0.044759467046021205,0.011783870150244711,-0.028775586518573815,-0.09189338526694661,-0.09350907743670814,-0.025231672657811694,-0.007845501813756118,0.008077385277075357,-0.04686971547617065,-0.00867665023980547,-0.0018511118523350533,-0.0345119574617077,-0.022492275042142577,-0.05695861439409035,0.0063860029335749205,-0.0243706954119156,0.0031422527438854653
2207.TW,-0.05725851385842965,0.037392586804673736,0.10068841736147766,0.22029610988108445,0.15532562804394046,0.18125942611109758,0.13716913614190068,0.05768903349807633,-0.0012085204853279068,-0.06721603952720251,0.02595616772039255,0.09233869340814543,0.1570536573725964,0.06733044813609831,0.06840584110656009,-0.009065939559314987,0.04724901587343724,0.003346463551630303,0.1079981593586322,0.09696773179433224,0.1160745973736633,-0.06772350833091903,-0.009692389368316573,-0.05854433369381457,-0.044068166925369114,0.007802164622233921,-0.010097733217971647,-0.032212625384418,-0.05110156456910351,-0.020698495151688992,-0.04292427728795573,0.0301338555628919,-0.005319587197455442,-0.002540427280904344,0.010817763589058624,0.010580730203496888,-0.00562062937061897,0.006863831778529422,0.031224065064290724,0.0023475348059497554,0.029490162390356404,-0.011697947835931071,0.04688195153229635,0.019930214339944147,-0.0023827474059557644,0.018080293376557095,-0.0007413577633885192,-0.00810415639097239,-0.0050127833237919245,-0.0014880481060582657,0.009430468417296466,-0.006537323500185593,0.06370838049313096,0.10762341983556244,0.15256092209794067,0.010561908730904112,-0.04276139942208569,-0.03639793079938348,0.04215713663768192,0.042041391574074126,0.009852618683937844,-0.010406522583383735
2301.TW,-0.0033595296012054647,0.04825599237050656,0.07474572166530463,-0.02731388859602426,0.013334248217495412,0.005107435316191118,-0.004867459430749696,0.006082732241342906,0.06397842948978136,0.047470746300486366,0.009033409421831446,0.04225390989090483,0.013640062168705605,0.02241086004267962,0.0312388293570714,0.01933683284630767,-0.005116460365017529,-0.013569973715294257,-0.001990773398356935,0.040623233719050224,-0.019298622783380195,-0.011611512812573563,-0.008546849252355656,0.0037262223851175194,0.006713736957217428,0.005796297109151306,0.04479986988726989,0.03533937255059234,0.07837401543865546,0.0337137199503999,0.031584751753903455,0.022974711127473065,-0.006878017511676156,0.019522545638134135,0.03577688082659201,0.025255360582395785,-0.014248997589476085,0.013655588876021259,0.011896258937639953,0.035683448877759434,0.018063369244934173,-0.01958336964247317,-0.008475613814493056,-0.012288317835107636,-0.014878378851007302,0.002121187026049209,-0.01716408381504272,-0.005159716750304069,-0.018319381417749546,-0.02938431238260093,0.010513455948735822,0.06266806796344247,0.04818838049050966,0.05361374416055846,0.21595327736007605,0.30241351521538007,0.09527130795199881,-0.09275916321908852,-0.13242175617315444,-0.019475190917984837,-0.0754693095202002,-0.029229334571964954
2303.TW,-0.036772531452315925,0.02012757677168673,0.02942766260380137,0.007947132916763513,-0.06382634895787398,-0.03076872808731813,0.013358644323513661,0.028910869569771257,-0.00726818406371725,-0.01799745649117695,0.01082394664473894,0.027323978845395086,0.103145278147991,0.027704074363328755,-0.018122016519229876,0.09294361182431836,-0.028826347718755838,-0.040570154117279426,-0.023301397148379446,0.05257699556155524,0.15715485831816223,0.039379819824970026,0.05867356808455239,0.10051673067621657,0.22393417041980207,0.1213371395371277,0.1065444628832227,0.0774710073027577,-0.07415311526340648,-0.0459708948650477,0.011952220768696977,-0.08337551181996555,-0.07601599033877654,0.1107203662471671,-0.0021457493939100983,0.026368511521509656,0.023111873298283157,0.0670636996162216,0.08275289227284363,-0.002471929483845485,-0.006430113335329397,0.029223987722121772,0.05011738475091235,-0.004887481603768744,-0.03508851115483711,-0.007298256291522314,-0.026286330999476318,-0.09878020550698387,-0.05471995383919165,-0.09635448231349752,-0.05815821107526248,0.03626175122345826,0.06933478199170844,-0.031324433227953266,-0.0025647774702086505,0.044267723697184,0.004958640032361814,0.040838253167727316,0.04268530903453676,0.036205206475069106,-0.0188313288679641,0.018897774914637983
